time_s,trolley_x_m,support_down_m,payload_x_m,payload_down_m,swing_rad,natural_length_m,actual_length_m,extension_m,tension_N,energy_error_J
1.57,0.148665005527364,0.0408333102267419,-0.0308109336497068,2.03768077415184,-0.0896387839567594,2,2.00489685692995,0.00489685692994524,48.9733344613001,-2.93457202982239e-10
1.58,0.14942098975244,0.0408432395396428,-0.027262237951079,2.03794297224426,-0.0882401692043988,2,2.0049000736497,0.00490007364970335,49.0055956477897,-3.06731307020414e-10
1.59,0.1501599873004,0.0408528009826555,-0.0236271735729692,2.03820987155758,-0.0867899853573235,2,2.00490330057588,0.00490330057588295,49.037801535072,-3.080178889725e-10
1.6,0.150882062482592,0.040861905195487,-0.0199071006776966,2.03848070786285,-0.0852889667160147,2,2.00490643647607,0.00490643647607403,49.068956204326,-3.01431601901214e-10
1.61,0.151587301143827,0.0408704732205155,-0.0161034329192379,2.03875473512313,-0.0837378835755221,2,2.00490940100762,0.00490940100762494,49.0983010626934,-2.88681023530302e-10
1.62,0.152275811011082,0.0408784349403326,-0.0122176379578207,2.03903124066351,-0.0821375419855825,2,2.00491215013853,0.00491215013853097,49.1254575563695,-2.77309342155974e-10
1.63,0.152947721832138,0.0408857291085752,-0.00825123722591465,2.03930955293944,-0.0804887834822626,2,2.00491468248805,0.00491468248805216,49.1504754387303,-2.60005073027259e-10
1.64,0.153603185298153,0.0408923051851424,-0.00420580492289656,2.03958904094814,-0.0787924847766751,2,2.00491703542672,0.00491703542671784,49.1737788425194,-2.48106202249687e-10
1.65,0.154242374787285,0.0408981266364472,-8.29663880688449e-05,2.03986910632344,-0.0770495573813764,2,2.00491927232986,0.00491927232985612,49.1960277417706,-2.44608666655211e-10
1.66,0.15486548499729,0.0409031749139732,0.00411560387528989,2.04014917080646,-0.075260947155977,2,2.00492146448445,0.00492146448444686,49.2179323515699,-2.50001130908117e-10
1.67,0.155472731546589,0.0409074530871925,0.00838818420621618,2.04042866271038,-0.0734276337596688,2,2.00492367231256,0.00492367231256319,49.2400679707565,-2.6296720356811e-10
1.68,0.156064350614067,0.0409109881334768,0.0127330075410082,2.04070700599449,-0.0715506300084328,2,2.00492593054205,0.00492593054204882,49.2627356201526,-2.74026301649855e-10
1.69,0.156640598662026,0.040913831162697,0.0171482627389422,2.04098361467364,-0.0696309811460977,2,2.00492824078439,0.00492824078438847,49.2859006073458,-2.9314212168785e-10
1.7,0.157201752251967,0.0409160553013053,0.0216320954398969,2.04125789377367,-0.0676697640480453,2,2.00493057301023,0.00493057301023114,49.3092206054328,-3.07091962969963e-10
1.71,0.15774810792889,0.0409177514677914,0.0261826085512742,2.04152924629358,-0.0656680863820359,2,2.00493287514958,0.0049328751495783,49.332152200869,-3.13175485544548e-10
1.72,0.158279982125252,0.0409190227081139,0.0307978625600037,2.04179708410488,-0.0636270857506144,2,2.00493508807336,0.00493508807336163,49.3541059817857,-3.24350601932366e-10
